order_menu_id,order_id,meal_id
153647,76911,1
153648,76911,18
153649,76911,6
153650,76912,1
153651,76913,19
153652,76914,1
153653,76914,16
153654,76914,8
153655,76915,6
153656,76915,3
153657,76915,2
153658,76916,14
153659,76916,11
153660,76917,6
153661,76917,14
153662,76918,16
153663,76918,16
153664,76919,10
153665,76919,12
153666,76919,19
153667,76920,1
153668,76920,19
153669,76921,16
153670,76922,9
153671,76923,14
153672,76923,6
153673,76924,10
153674,76924,13
153675,76924,7
153676,76925,14
153677,76925,16
153678,76925,3
153679,76926,7
153680,76926,18
153681,76926,17
153682,76927,3
153683,76927,5
153684,76927,11
153685,76928,4
153686,76928,2
153687,76928,8
153688,76929,9
153689,76929,10
153690,76929,12
153691,76930,8
153692,76931,17
153693,76931,11
153694,76932,15
153695,76932,11
153696,76933,10
153697,76934,10
153698,76934,1
153699,76935,12
153700,76935,11
153701,76936,7
153702,76937,11
153703,76938,14
153704,76938,18
153705,76939,8
153706,76940,8
153707,76940,3
153708,76940,7
153709,76941,2
153710,76942,19
153711,76942,2
153712,76942,5
153713,76943,19
153714,76943,12
153715,76943,19
153716,76944,1
153717,76944,12
153718,76944,8
153719,76945,12
153720,76945,11
153721,76945,12
153722,76946,11
153723,76946,19
153724,76946,6
153725,76947,7
153726,76947,19
153727,76948,3
153728,76948,5
153729,76949,12
153730,76949,4
153731,76950,18
153732,76950,11
153733,76951,8
153734,76952,7
153735,76953,10
153736,76954,9
153737,76954,3
153738,76954,1
153739,76955,14
153740,76956,14
153741,76956,9
153742,76956,16
153743,76957,16
153744,76958,5
153745,76958,12
153746,76958,18
153747,76959,18
153748,76959,7
153749,76960,19
153750,76960,18
153751,76960,4
153752,76961,6
153753,76962,12
153754,76962,1
153755,76963,9
153756,76964,4
153757,76964,17
153758,76964,2
153759,76965,11
153760,76966,15
153761,76966,4
153762,76967,11
153763,76968,2
153764,76968,2
153765,76969,7
153766,76969,1
153767,76970,19
153768,76970,1
153769,76970,11
153770,76971,8
153771,76972,9
153772,76972,14
153773,76973,19
153774,76973,15
153775,76973,17
153776,76974,16
153777,76974,19
153778,76975,19
153779,76975,4
153780,76975,1
153781,76976,11
153782,76976,15
153783,76976,6
153784,76977,19
153785,76977,6
153786,76978,10
153787,76978,10
153788,76979,6
153789,76979,3
153790,76980,10
153791,76981,16
153792,76981,10
153793,76982,7
153794,76982,9
153795,76982,8
153796,76983,3
153797,76983,16
153798,76983,12
153799,76984,14
153800,76984,16
153801,76985,8
153802,76985,2
153803,76985,7
153804,76986,11
153805,76986,3
153806,76987,16
153807,76987,12
153808,76987,13
153809,76988,13
153810,76988,10
153811,76989,13
153812,76989,14
153813,76989,15
153814,76990,2
153815,76990,15
153816,76990,19
153817,76991,7
153818,76992,10
153819,76993,5
153820,76993,5
153821,76993,16
153822,76994,11
153823,76994,17
153824,76995,8
153825,76995,19
153826,76996,17
153827,76996,15
153828,76997,9
153829,76997,19
153830,76997,15
153831,76998,6
153832,76999,7
153833,76999,11
153834,77000,8
153835,77000,4
153836,77000,6
153837,77001,18
153838,77002,11
153839,77003,3
153840,77004,8
153841,77004,2
153842,77004,5
153843,77005,10
153844,77005,18
153845,77006,13
153846,77007,14
153847,77008,11
153848,77008,12
153849,77008,8
153850,77009,12
153851,77010,18
153852,77010,13
153853,77011,12
153854,77012,16
153855,77012,14
153856,77013,3
153857,77013,10
153858,77013,2
153859,77014,8
153860,77014,16
153861,77015,16
153862,77015,9
153863,77016,13
153864,77016,10
153865,77016,3
153866,77017,13
153867,77018,15
153868,77018,19
153869,77019,15
153870,77019,9
153871,77020,3
153872,77020,14
153873,77020,16
153874,77021,15
153875,77022,17
153876,77023,2
153877,77023,10
153878,77023,12
153879,77024,15
153880,77025,16
153881,77025,15
153882,77026,7
153883,77026,12
153884,77026,16
153885,77027,17
153886,77027,8
153887,77028,11
153888,77028,8
153889,77029,9
153890,77029,18
153891,77030,19
153892,77030,12
153893,77030,19
153894,77031,5
153895,77032,15
153896,77032,12
153897,77032,10
153898,77033,4
153899,77034,15
153900,77034,10
153901,77035,8
153902,77035,9
153903,77035,5
153904,77036,19
153905,77036,10
153906,77036,5
153907,77037,14
153908,77038,13
153909,77038,7
153910,77039,14
153911,77039,16
153912,77040,5
153913,77040,3
153914,77041,3
153915,77041,8
153916,77042,17
153917,77043,13
153918,77043,9
153919,77044,14
153920,77045,12
153921,77046,7
153922,77046,12
153923,77046,19
153924,77047,9
153925,77047,4
153926,77048,14
153927,77048,13
153928,77048,8
153929,77049,11
153930,77050,16
153931,77051,6
153932,77051,5
153933,77051,18
153934,77052,10
153935,77052,14
153936,77052,7
153937,77053,8
153938,77053,18
153939,77053,16
153940,77054,9
153941,77054,5
153942,77054,14
153943,77055,10
153944,77055,18
153945,77056,1
153946,77056,10
153947,77057,2
153948,77057,10
153949,77057,12
153950,77058,14
153951,77059,17
153952,77059,4
153953,77060,7
153954,77061,16
153955,77061,13
153956,77062,7
153957,77062,16
153958,77063,6
153959,77064,16
153960,77064,14
153961,77064,9
153962,77065,3
153963,77065,19
153964,77065,8
153965,77066,6
153966,77067,16
153967,77067,11
153968,77068,13
153969,77068,6
153970,77068,9
153971,77069,6
153972,77069,10
153973,77069,2
153974,77070,16
153975,77070,19
153976,77071,12
153977,77072,14
153978,77072,13
153979,77073,8
153980,77073,13
153981,77074,13
153982,77075,7
153983,77075,1
153984,77076,5
153985,77077,10
153986,77077,12
153987,77077,13
153988,77078,4
153989,77078,12
153990,77078,13
153991,77079,16
153992,77080,6
153993,77080,17
153994,77081,8
153995,77082,11
153996,77082,6
153997,77082,3
153998,77083,9
153999,77083,13
154000,77083,1
154001,77084,5
154002,77084,4
154003,77085,11
154004,77085,4
154005,77085,14
154006,77086,6
154007,77087,14
154008,77087,3
154009,77088,19
154010,77088,4
154011,77089,11
154012,77090,12
154013,77091,16
154014,77092,14
154015,77093,9
154016,77094,1
154017,77094,13
154018,77095,1
154019,77095,16
154020,77095,6
154021,77096,12
154022,77096,5
154023,77096,3
154024,77097,14
154025,77097,18
154026,77097,16
154027,77098,5
154028,77098,13
154029,77098,14
154030,77099,9
154031,77100,18
154032,77101,5
154033,77101,1
154034,77101,11
154035,77102,6
154036,77102,18
154037,77102,1
154038,77103,13
154039,77104,15
154040,77105,1
154041,77105,19
154042,77105,11
154043,77106,11
154044,77106,19
154045,77106,14
154046,77107,13
154047,77108,10
154048,77108,15
154049,77108,5
154050,77109,9
154051,77110,6
154052,77111,12
154053,77112,6
154054,77113,15
154055,77113,19
154056,77114,4
154057,77114,4
154058,77114,7
154059,77115,2
154060,77116,9
154061,77116,16
154062,77117,12
154063,77117,7
154064,77117,1
154065,77118,6
154066,77119,4
154067,77120,7
154068,77120,4
154069,77120,18
154070,77121,17
154071,77122,10
154072,77122,10
154073,77122,4
154074,77123,18
154075,77124,9
154076,77124,16
154077,77124,19
154078,77125,6
154079,77126,5
154080,77127,5
154081,77128,8
154082,77128,13
154083,77129,4
154084,77129,10
154085,77129,12
154086,77130,5
154087,77130,1
154088,77131,13
154089,77131,3
154090,77131,17
154091,77132,16
154092,77132,4
154093,77132,15
154094,77133,19
154095,77133,13
154096,77134,8
154097,77134,17
154098,77135,17
154099,77135,11
154100,77135,16
154101,77136,18
154102,77136,16
154103,77136,10
154104,77137,18
154105,77137,4
154106,77138,15
154107,77138,18
154108,77139,11
154109,77140,9
154110,77140,13
154111,77141,12
154112,77141,13
154113,77141,5
154114,77142,4
154115,77143,9
154116,77143,16
154117,77144,19
154118,77145,3
154119,77145,10
154120,77146,15
154121,77146,1
154122,77147,17
154123,77148,18
154124,77149,18
154125,77149,19
154126,77149,1
154127,77150,15
154128,77150,6
154129,77151,13
154130,77151,7
154131,77151,6
154132,77152,14
154133,77152,19
154134,77153,4
154135,77153,14
154136,77153,6
154137,77154,6
154138,77154,8
154139,77155,3
154140,77155,13
154141,77156,8
154142,77156,1
154143,77157,12
154144,77158,15
154145,77158,17
154146,77158,16
154147,77159,1
154148,77159,16
154149,77159,19
154150,77160,2
154151,77160,16
154152,77161,4
154153,77161,12
154154,77161,13
154155,77162,12
154156,77163,15
154157,77164,6
154158,77165,3
154159,77165,9
154160,77166,14
154161,77166,17
154162,77166,15
154163,77167,2
154164,77168,17
154165,77168,18
154166,77168,16
154167,77169,7
154168,77169,4
154169,77169,11
154170,77170,13
154171,77170,5
154172,77171,9
154173,77171,18
154174,77172,19
154175,77173,17
154176,77173,16
154177,77173,2
154178,77174,9
154179,77174,5
154180,77174,2
154181,77175,12
154182,77175,12
154183,77175,19
154184,77176,6
154185,77176,7
154186,77176,6
154187,77177,10
154188,77177,14
154189,77178,13
154190,77178,8
154191,77178,18
154192,77179,12
154193,77179,19
154194,77179,1
154195,77180,12
154196,77180,18
154197,77180,19
154198,77181,19
154199,77182,17
154200,77182,5
154201,77182,6
154202,77183,8
154203,77183,3
154204,77183,3
154205,77184,3
154206,77184,15
154207,77185,18
154208,77185,15
154209,77186,4
154210,77186,7
154211,77186,2
154212,77187,10
154213,77188,3
154214,77189,5
154215,77190,16
154216,77190,2
154217,77190,8
154218,77191,12
154219,77191,17
154220,77192,2
154221,77192,14
154222,77192,7
154223,77193,8
154224,77193,19
154225,77193,16
154226,77194,11
154227,77194,12
154228,77195,10
154229,77196,2
154230,77196,11
154231,77196,15
154232,77197,12
154233,77198,5
154234,77199,11
154235,77200,5
154236,77200,19
154237,77201,19
154238,77201,17
154239,77201,16
154240,77202,19
154241,77203,1
154242,77203,19
154243,77204,11
154244,77204,16
154245,77204,7
154246,77205,16
154247,77205,13
154248,77205,15
154249,77206,4
154250,77206,17
154251,77206,11
154252,77207,14
154253,77207,19
154254,77207,5
154255,77208,17
154256,77208,10
154257,77208,15
154258,77209,14
154259,77209,11
154260,77209,19
154261,77210,6
154262,77210,2
154263,77210,6
154264,77211,17
154265,77211,17
154266,77211,8
154267,77212,19
154268,77212,11
154269,77212,7
154270,77213,2
154271,77213,3
154272,77213,4
154273,77214,2
154274,77214,9
154275,77215,11
154276,77215,11
154277,77216,6
154278,77217,4
154279,77217,2
154280,77218,17
154281,77218,7
154282,77218,7
154283,77219,3
154284,77219,10
154285,77219,10
154286,77220,18
154287,77221,3
154288,77221,5
154289,77221,13
154290,77222,13
154291,77222,7
154292,77222,13
154293,77223,15
154294,77223,15
154295,77224,13
154296,77224,18
154297,77224,5
154298,77225,5
154299,77225,10
154300,77225,5
154301,77226,10
154302,77226,13
154303,77227,14
154304,77227,12
154305,77228,19
154306,77228,3
154307,77229,3
154308,77229,9
154309,77229,18
154310,77230,17
154311,77231,2
154312,77231,3
154313,77231,16
154314,77232,1
154315,77232,9
154316,77232,13
154317,77233,7
154318,77233,10
154319,77234,4
154320,77234,10
154321,77234,5
154322,77235,13
154323,77236,8
154324,77236,7
154325,77237,17
154326,77237,5
154327,77238,14
154328,77239,2
154329,77239,16
154330,77239,1
154331,77240,2
154332,77240,7
154333,77241,14
154334,77241,3
154335,77242,10
154336,77242,17
154337,77243,17
154338,77243,11
154339,77243,5
154340,77244,3
154341,77244,1
154342,77245,3
154343,77245,8
154344,77245,10
154345,77246,19
154346,77247,9
154347,77247,1
154348,77247,18
154349,77248,5
154350,77248,10
154351,77249,6
154352,77250,13
154353,77250,10
154354,77250,9
154355,77251,4
154356,77251,12
154357,77252,9
154358,77253,15
154359,77253,9
154360,77254,2
154361,77255,6
154362,77255,15
154363,77256,16
154364,77256,11
154365,77256,11
154366,77257,5
154367,77258,5
154368,77259,1
154369,77259,16
154370,77260,10
154371,77260,18
154372,77261,2
154373,77262,6
154374,77262,4
154375,77263,12
154376,77263,17
154377,77263,19
154378,77264,19
154379,77265,17
154380,77265,12
154381,77265,19
154382,77266,19
154383,77266,8
154384,77266,6
154385,77267,17
154386,77268,1
154387,77269,9
154388,77269,3
154389,77270,18
154390,77270,5
154391,77271,17
154392,77271,5
154393,77271,11
154394,77272,5
154395,77272,3
154396,77272,14
154397,77273,11
154398,77274,17
154399,77275,19
154400,77275,11
154401,77275,2
154402,77276,1
154403,77276,6
154404,77276,9
154405,77277,1
154406,77277,4
154407,77277,7
154408,77278,13
154409,77278,10
154410,77278,3
154411,77279,4
154412,77280,2
154413,77280,10
154414,77281,13
154415,77281,7
154416,77282,17
154417,77282,11
154418,77282,18
154419,77283,12
154420,77283,11
154421,77283,12
154422,77284,14
154423,77284,16
154424,77284,17
154425,77285,10
154426,77285,3
154427,77285,7
154428,77286,18
154429,77286,7
154430,77286,19
154431,77287,16
154432,77287,17
154433,77288,9
154434,77288,16
154435,77288,13
154436,77289,7
154437,77290,5
154438,77290,2
154439,77290,13
154440,77291,2
154441,77291,4
154442,77292,1
154443,77293,1
154444,77293,6
154445,77294,1
154446,77294,9
154447,77295,12
154448,77295,3
154449,77295,3
154450,77296,11
154451,77296,13
154452,77296,16
154453,77297,6
154454,77297,8
154455,77297,18
154456,77298,1
154457,77298,9
154458,77299,8
154459,77300,18
154460,77300,1
154461,77301,9
154462,77301,16
154463,77302,10
154464,77303,15
154465,77304,13
154466,77304,17
154467,77305,15
154468,77306,6
154469,77306,2
154470,77307,8
154471,77308,13
154472,77308,16
154473,77308,19
154474,77309,9
154475,77309,2
154476,77310,18
154477,77310,10
154478,77311,17
154479,77312,14
154480,77313,6
154481,77313,5
154482,77313,7
154483,77314,2
154484,77314,17
154485,77314,15
154486,77315,13
154487,77315,4
154488,77315,11
154489,77316,6
154490,77316,5
154491,77317,3
154492,77317,7
154493,77318,11
154494,77318,18
154495,77319,2
154496,77320,10
154497,77320,6
154498,77320,14
154499,77321,18
154500,77321,9
154501,77322,2
154502,77322,17
154503,77323,1
154504,77323,16
154505,77324,10
154506,77324,1
154507,77324,8
154508,77325,4
154509,77325,1
154510,77325,12
154511,77326,10
154512,77326,8
154513,77326,1
154514,77327,3
154515,77328,3
154516,77329,15
154517,77329,4
154518,77329,11
154519,77330,16
154520,77330,14
154521,77331,2
154522,77331,10
154523,77331,12
154524,77332,4
154525,77333,11
154526,77333,2
154527,77334,6
154528,77334,3
154529,77334,15
154530,77335,9
154531,77336,2
154532,77336,8
154533,77336,4
154534,77337,3
154535,77337,7
154536,77337,1
154537,77338,19
154538,77339,11
154539,77339,8
154540,77340,14
154541,77340,8
154542,77341,19
154543,77341,7
154544,77341,6
154545,77342,18
154546,77342,9
154547,77343,6
154548,77343,16
154549,77343,2
154550,77344,19
154551,77344,15
154552,77344,9
154553,77345,9
154554,77345,5
154555,77346,11
154556,77346,1
154557,77347,8
154558,77347,16
154559,77347,11
154560,77348,16
154561,77349,3
154562,77349,6
154563,77349,2
154564,77350,14
154565,77351,11
154566,77351,8
154567,77351,11
154568,77352,9
154569,77353,7
154570,77353,7
154571,77353,16
154572,77354,2
154573,77354,14
154574,77355,5
154575,77355,8
154576,77355,16
154577,77356,18
154578,77356,3
154579,77357,16
154580,77357,11
154581,77357,1
154582,77358,17
154583,77358,12
154584,77359,1
154585,77359,7
154586,77360,17
154587,77360,19
154588,77361,19
154589,77361,11
154590,77362,6
154591,77362,2
154592,77363,8
154593,77364,14
154594,77364,5
154595,77365,9
154596,77366,11
154597,77366,6
154598,77367,4
154599,77368,1
154600,77368,15
154601,77368,3
154602,77369,15
154603,77369,10
154604,77369,18
154605,77370,19
154606,77370,10
154607,77371,1
154608,77371,3
154609,77371,10
154610,77372,16
154611,77372,15
154612,77373,14
154613,77373,16
154614,77374,5
154615,77375,5
154616,77376,8
154617,77377,16
154618,77377,10
154619,77378,8
154620,77378,11
154621,77379,14
154622,77380,16
154623,77380,15
154624,77381,8
154625,77381,8
154626,77381,8
154627,77382,2
154628,77382,16
154629,77382,8
154630,77383,18
154631,77383,18
154632,77384,16
154633,77384,5
154634,77385,15
154635,77385,13
154636,77385,1
154637,77386,7
154638,77386,11
154639,77386,18
154640,77387,4
154641,77388,15
154642,77389,15
154643,77390,15
154644,77391,8
154645,77392,7
154646,77392,16
154647,77392,5
154648,77393,7
154649,77394,4
154650,77394,17
154651,77395,1
154652,77395,11
154653,77396,4
154654,77397,2
154655,77397,10
154656,77398,12
154657,77398,11
154658,77399,7
154659,77400,11
154660,77400,4
154661,77401,14
154662,77401,11
154663,77402,5
154664,77403,15
154665,77404,8
154666,77404,2
154667,77405,18
154668,77405,9
154669,77405,10
154670,77406,4
154671,77407,17
154672,77407,15
154673,77407,3
154674,77408,17
154675,77408,13
154676,77409,9
154677,77409,3
154678,77410,5
154679,77411,16
154680,77412,14
154681,77412,19
154682,77413,3
154683,77414,4
154684,77414,8
154685,77415,18
154686,77415,11
154687,77415,12
154688,77416,18
154689,77416,1
154690,77417,16
154691,77417,19
154692,77418,9
154693,77418,12
154694,77418,13
154695,77419,3
154696,77419,10
154697,77420,16
154698,77420,1
154699,77420,18
154700,77421,10
154701,77422,1
154702,77422,7
154703,77422,4
154704,77423,1
154705,77423,4
154706,77423,4
154707,77424,19
154708,77424,1
154709,77425,4
154710,77426,3
154711,77427,3
154712,77427,3
154713,77427,4
154714,77428,1
154715,77428,12
154716,77428,12
154717,77429,11
154718,77429,9
154719,77430,5
154720,77430,12
154721,77430,7
154722,77431,7
154723,77431,6
154724,77431,4
154725,77432,2
154726,77432,10
154727,77432,7
154728,77433,9
154729,77434,10
154730,77434,14
154731,77435,16
154732,77435,15
154733,77435,7
154734,77436,3
154735,77436,2
154736,77436,18
154737,77437,2
154738,77437,2
154739,77438,2
154740,77438,3
154741,77439,12
154742,77440,10
154743,77441,8
154744,77441,15
154745,77442,14
154746,77443,17
154747,77444,1
154748,77444,1
154749,77444,7
154750,77445,6
154751,77446,10
154752,77446,4
154753,77447,11
154754,77447,5
154755,77447,18
154756,77448,11
154757,77448,19
154758,77448,10
154759,77449,9
154760,77449,1
154761,77450,1
154762,77451,11
154763,77452,19
154764,77453,3
154765,77453,18
154766,77454,14
154767,77454,15
154768,77454,13
154769,77455,3
154770,77456,11
154771,77456,16
154772,77457,15
154773,77457,4
154774,77457,5
154775,77458,6
154776,77458,19
154777,77459,5
154778,77460,13
154779,77460,10
154780,77461,1
154781,77461,10
154782,77462,19
154783,77462,10
154784,77462,14
154785,77463,2
154786,77463,8
154787,77463,4
154788,77464,3
154789,77464,14
154790,77465,15
154791,77466,1
154792,77467,15
154793,77467,2
154794,77468,11
154795,77468,1
154796,77468,18
154797,77469,9
154798,77469,8
154799,77470,10
154800,77470,2
154801,77470,11
154802,77471,9
154803,77471,18
154804,77471,19
154805,77472,4
154806,77472,19
154807,77472,1
154808,77473,1
154809,77473,4
154810,77474,4
154811,77474,4
154812,77475,18
154813,77476,19
154814,77476,9
154815,77476,2
154816,77477,8
154817,77478,16
154818,77479,3
154819,77479,13
154820,77480,12
154821,77480,10
154822,77481,17
154823,77482,11
154824,77482,19
154825,77482,12
154826,77483,12
154827,77483,4
154828,77484,11
154829,77484,9
154830,77484,17
154831,77485,6
154832,77485,9
154833,77485,12
154834,77486,10
154835,77486,12
154836,77487,11
154837,77487,18
154838,77488,18
154839,77488,8
154840,77489,12
154841,77489,2
154842,77490,8
154843,77490,4
154844,77490,5
154845,77491,5
154846,77491,4
154847,77492,8
154848,77492,6
154849,77492,17
154850,77493,9
154851,77493,13
154852,77493,7
154853,77494,17
154854,77495,17
154855,77495,10
154856,77496,8
154857,77497,4
154858,77497,3
154859,77498,11
154860,77499,4
154861,77499,2
154862,77500,14
154863,77500,15
154864,77500,17
154865,77501,18
154866,77501,16
154867,77501,1
154868,77502,3
154869,77503,17
154870,77504,19
154871,77504,15
154872,77504,17
154873,77505,1
154874,77505,11
154875,77505,11
154876,77506,12
154877,77506,11
154878,77507,2
154879,77508,12
154880,77508,8
154881,77509,18
154882,77510,19
154883,77510,4
154884,77511,15
154885,77511,8
154886,77511,11
154887,77512,12
154888,77512,19
154889,77513,19
154890,77514,14
154891,77514,17
154892,77515,18
154893,77515,7
154894,77515,8
154895,77516,9
154896,77516,9
154897,77516,12
154898,77517,1
154899,77517,2
154900,77518,19
154901,77519,13
154902,77519,16
154903,77520,12
154904,77521,3
154905,77522,12
154906,77523,19
154907,77524,16
154908,77524,13
154909,77524,10
154910,77525,13
154911,77525,12
154912,77526,10
154913,77526,17
154914,77526,12
154915,77527,11
154916,77528,6
154917,77528,19
154918,77528,9
154919,77529,9
154920,77529,1
154921,77529,7
154922,77530,12
154923,77530,6
154924,77531,10
154925,77532,1
154926,77532,15
154927,77532,5
154928,77533,13
154929,77533,2
154930,77534,10
154931,77535,9
154932,77535,13
154933,77536,3
154934,77536,6
154935,77537,6
154936,77537,12
154937,77537,13
154938,77538,11
154939,77539,15
154940,77540,2
154941,77541,9
154942,77541,16
154943,77541,10
154944,77542,12
154945,77543,14
154946,77543,16
154947,77543,9
154948,77544,9
154949,77545,18
154950,77546,1
154951,77547,8
154952,77547,5
154953,77547,6
154954,77548,8
154955,77549,1
154956,77549,11
154957,77550,5
154958,77551,4
154959,77551,5
154960,77551,13
154961,77552,4
154962,77552,16
154963,77552,11
154964,77553,13
154965,77554,17
154966,77554,16
154967,77555,18
154968,77555,10
154969,77555,8
154970,77556,18
154971,77557,13
154972,77558,9
154973,77559,6
154974,77560,7
154975,77561,14
154976,77561,5
154977,77561,19
154978,77562,3
154979,77562,11
154980,77562,4
154981,77563,6
154982,77563,16
154983,77564,5
154984,77565,5
154985,77565,5
154986,77566,8
154987,77567,17
154988,77567,9
154989,77567,13
154990,77568,11
154991,77568,12
154992,77568,1
154993,77569,9
154994,77569,6
154995,77570,5
154996,77570,18
154997,77570,12
154998,77571,9
154999,77572,12
155000,77572,16
155001,77573,9
155002,77574,18
155003,77575,5
155004,77576,12
155005,77577,5
155006,77578,17
155007,77578,15
155008,77578,1
155009,77579,2
155010,77580,2
155011,77581,1
155012,77581,12
155013,77581,3
155014,77582,13
155015,77583,10
155016,77584,12
155017,77584,15
155018,77585,16
155019,77585,19
155020,77585,12
155021,77586,13
155022,77586,13
155023,77586,15
155024,77587,15
155025,77588,12
155026,77588,7
155027,77588,3
155028,77589,18
155029,77589,14
155030,77590,19
155031,77590,7
155032,77591,10
155033,77591,13
155034,77592,15
155035,77592,2
155036,77593,10
155037,77594,16
155038,77595,11
155039,77595,2
155040,77596,6
155041,77597,10
155042,77597,14
155043,77597,2
155044,77598,16
155045,77598,8
155046,77598,14
155047,77599,10
155048,77600,7
155049,77601,19
155050,77602,7
155051,77602,16
155052,77602,2
155053,77603,2
155054,77603,5
155055,77603,19
155056,77604,9
155057,77604,19
155058,77604,17
155059,77605,7
155060,77605,18
155061,77606,7
155062,77606,19
155063,77606,19
155064,77607,6
155065,77608,16
155066,77608,7
155067,77608,18
155068,77609,10
155069,77609,8
155070,77609,16
155071,77610,6
155072,77611,14
155073,77611,18
155074,77611,11
155075,77612,7
155076,77612,5
155077,77612,10
155078,77613,5
155079,77613,5
155080,77614,1
155081,77614,3
155082,77615,12
155083,77615,2
155084,77616,3
155085,77617,1
155086,77617,12
155087,77617,18
155088,77618,3
155089,77618,16
155090,77618,17
155091,77619,2
155092,77620,11
155093,77620,14
155094,77621,11
155095,77622,4
155096,77623,18
155097,77623,15
155098,77624,16
155099,77624,1
155100,77624,8
155101,77625,15
155102,77625,18
155103,77625,4
155104,77626,9
155105,77627,1
155106,77628,11
155107,77629,13
155108,77629,8
155109,77630,3
155110,77630,6
155111,77631,12
155112,77631,12
155113,77632,5
155114,77632,19
155115,77632,14
155116,77633,4
155117,77634,8
155118,77634,5
155119,77634,8
155120,77635,10
155121,77636,3
155122,77636,13
155123,77636,14
155124,77637,10
155125,77637,9
155126,77638,14
155127,77638,18
155128,77638,11
155129,77639,1
155130,77639,4
155131,77640,13
155132,77640,16
155133,77641,10
155134,77641,19
155135,77641,4
155136,77642,4
155137,77642,8
155138,77643,18
155139,77643,5
155140,77643,1
155141,77644,13
155142,77644,5
155143,77644,2
155144,77645,11
155145,77646,15
155146,77646,14
155147,77646,8
155148,77647,19
155149,77648,10
155150,77648,19
155151,77649,19
155152,77649,14
155153,77650,6
155154,77650,9
155155,77650,15
155156,77651,12
155157,77651,1
155158,77652,15
155159,77652,10
155160,77652,8
155161,77653,1
155162,77654,17
155163,77655,5
155164,77655,19
155165,77656,13
155166,77657,14
155167,77658,10
155168,77658,3
155169,77659,9
155170,77660,1
155171,77661,17
155172,77661,1
155173,77662,16
155174,77663,16
155175,77663,15
155176,77663,12
155177,77664,12
155178,77665,18
155179,77666,19
155180,77666,2
155181,77667,11
155182,77667,3
155183,77667,4
155184,77668,17
155185,77668,16
155186,77669,15
155187,77670,12
155188,77670,19
155189,77671,4
155190,77671,7
155191,77671,15
155192,77672,16
155193,77672,19
155194,77673,2
155195,77674,4
155196,77675,19
155197,77676,7
155198,77676,5
155199,77677,18
155200,77678,17
155201,77679,16
155202,77679,15
155203,77680,13
155204,77680,7
155205,77680,17
155206,77681,9
155207,77682,5
155208,77682,9
155209,77682,6
155210,77683,14
155211,77683,5
155212,77684,13
155213,77685,17
155214,77686,10
155215,77686,13
155216,77687,12
155217,77687,8
155218,77688,11
155219,77689,1
155220,77690,12
155221,77690,5
155222,77691,19
155223,77692,1
155224,77692,2
155225,77692,14
155226,77693,1
155227,77693,15
155228,77694,1
155229,77694,16
155230,77694,8
155231,77695,14
155232,77695,10
155233,77695,7
155234,77696,16
155235,77696,3
155236,77697,3
155237,77697,4
155238,77698,2
155239,77699,13
155240,77699,6
155241,77700,2
155242,77701,17
155243,77701,9
155244,77702,4
155245,77702,18
155246,77703,12
155247,77703,18
155248,77703,14
155249,77704,10
155250,77705,6
155251,77705,2
155252,77706,10
155253,77706,5
155254,77706,19
155255,77707,17
155256,77707,17
155257,77708,7
155258,77708,1
155259,77709,8
155260,77709,5
155261,77710,14
155262,77710,11
155263,77711,5
155264,77711,13
155265,77712,16
155266,77712,19
155267,77713,19
155268,77713,2
155269,77714,3
155270,77714,18
155271,77714,16
155272,77715,3
155273,77715,15
155274,77716,10
155275,77716,18
155276,77716,13
155277,77717,14
155278,77718,12
155279,77719,4
155280,77719,10
155281,77719,5
155282,77720,3
155283,77721,14
155284,77721,7
155285,77722,8
155286,77722,13
155287,77723,16
155288,77723,15
155289,77723,10
155290,77724,8
155291,77725,8
155292,77725,18
155293,77726,18
155294,77727,17
155295,77727,6
155296,77728,3
155297,77728,16
155298,77728,9
155299,77729,6
155300,77730,10
155301,77730,19
155302,77731,2
155303,77731,13
155304,77732,6
155305,77732,2
155306,77732,19
155307,77733,8
155308,77733,3
155309,77734,2
155310,77735,7
155311,77735,1
155312,77736,9
155313,77736,4
155314,77736,14
155315,77737,10
155316,77737,7
155317,77738,11
155318,77738,13
155319,77739,12
155320,77740,16
155321,77740,19
155322,77741,18
155323,77742,11
155324,77742,7
155325,77743,16
155326,77743,10
155327,77744,12
155328,77745,10
155329,77745,12
155330,77745,7
155331,77746,5
155332,77746,17
155333,77747,11
155334,77747,14
155335,77748,19
155336,77749,12
155337,77749,12
155338,77749,8
155339,77750,13
155340,77751,16
155341,77751,14
155342,77752,13
155343,77752,6
155344,77753,4
155345,77753,15
155346,77753,2
155347,77754,14
155348,77754,7
155349,77754,5
155350,77755,7
155351,77755,17
155352,77755,13
155353,77756,7
155354,77756,12
155355,77756,3
155356,77757,13
155357,77757,19
155358,77757,11
155359,77758,11
155360,77759,10
155361,77759,3
155362,77759,1
155363,77760,13
155364,77760,4
155365,77760,15
155366,77761,10
155367,77761,18
155368,77762,7
155369,77763,19
155370,77764,10
155371,77764,2
155372,77764,6
155373,77765,16
155374,77765,1
155375,77765,8
155376,77766,19
155377,77766,8
155378,77767,13
155379,77768,10
155380,77768,6
155381,77769,3
155382,77770,6
155383,77771,13
155384,77771,8
155385,77771,14
155386,77772,17
155387,77772,1
155388,77772,16
155389,77773,9
155390,77773,17
155391,77774,19
155392,77774,12
155393,77774,11
155394,77775,14
